shoe_name,price,category,review,star,product_code,comfort,size_count,color_count,color 1,color 2,color 3,color 4,color 5
Nike In-Season TR 13,₹ 6 295.00,Men,3,4.0,DZ9360-008,,0,4,Pure Platinum/White/University Red/Black,Black/Clear Jade/White,Smoke Grey/Light Smoke Grey/Dark Smoke Grey/White,Black/Anthracite/White,
Nike In-Season TR 13,₹ 6 295.00,Men,3,4.0,DZ9360-003,,0,4,Pure Platinum/White/University Red/Black,Black/Clear Jade/White,Smoke Grey/Light Smoke Grey/Dark Smoke Grey/White,Black/Anthracite/White,
Nike In-Season TR 13,₹ 6 295.00,Men,3,4.0,DZ9360-001,,0,4,Pure Platinum/White/University Red/Black,Black/Clear Jade/White,Smoke Grey/Light Smoke Grey/Dark Smoke Grey/White,Black/Anthracite/White,
Nike Mercurial Superfly 9 Club,₹ 5 995.00,Unisex,1,4.0,DJ5965-600,,0,2,Bright Crimson/Black/White,Black/Hyper Royal/Chrome,,,
Nike Mercurial Superfly 9 Club,₹ 5 995.00,Unisex,1,4.0,DJ5965-040,,0,2,Bright Crimson/Black/White,Black/Hyper Royal/Chrome,,,
Nike Air Max 97,₹ 16 995.00,Men,159,4.7,921826-018,[],0,9,Black/Anthracite/Picante Red,Dark Grey/Gym Red/White/Wolf Grey,White/Black/Oxygen Purple/Action Grape,Midnight Navy/Obsidian/Photon Dust/Track Red,Medium Olive/Sequoia/Black/Light Silver
Nike Air Max 97,₹ 16 995.00,Men,159,4.7,921826-007,[],0,9,Black/Anthracite/Picante Red,Dark Grey/Gym Red/White/Wolf Grey,White/Black/Oxygen Purple/Action Grape,Midnight Navy/Obsidian/Photon Dust/Track Red,Medium Olive/Sequoia/Black/Light Silver
Nike Air Max 97,,Men,159,4.7,921826-109,[],0,9,Black/Anthracite/Picante Red,Dark Grey/Gym Red/White/Wolf Grey,White/Black/Oxygen Purple/Action Grape,Midnight Navy/Obsidian/Photon Dust/Track Red,Medium Olive/Sequoia/Black/Light Silver
Nike Air Max 97,,Men,159,4.7,921826-405,[],0,9,Black/Anthracite/Picante Red,Dark Grey/Gym Red/White/Wolf Grey,White/Black/Oxygen Purple/Action Grape,Midnight Navy/Obsidian/Photon Dust/Track Red,Medium Olive/Sequoia/Black/Light Silver
Nike Air Max 97,,Men,159,4.7,921826-202,[],0,9,Black/Anthracite/Picante Red,Dark Grey/Gym Red/White/Wolf Grey,White/Black/Oxygen Purple/Action Grape,Midnight Navy/Obsidian/Photon Dust/Track Red,Medium Olive/Sequoia/Black/Light Silver
Nike Air Max 97,₹ 16 995.00,Men,159,4.7,921826-101,[],0,9,Black/Anthracite/Picante Red,Dark Grey/Gym Red/White/Wolf Grey,White/Black/Oxygen Purple/Action Grape,Midnight Navy/Obsidian/Photon Dust/Track Red,Medium Olive/Sequoia/Black/Light Silver
Nike Air Max 97,,Men,159,4.7,921826-001,[],0,9,Black/Anthracite/Picante Red,Dark Grey/Gym Red/White/Wolf Grey,White/Black/Oxygen Purple/Action Grape,Midnight Navy/Obsidian/Photon Dust/Track Red,Medium Olive/Sequoia/Black/Light Silver
Nike Air Max 97,₹ 16 995.00,Men,159,4.7,921826-015,[],0,9,Black/Anthracite/Picante Red,Dark Grey/Gym Red/White/Wolf Grey,White/Black/Oxygen Purple/Action Grape,Midnight Navy/Obsidian/Photon Dust/Track Red,Medium Olive/Sequoia/Black/Light Silver
Nike Air Max 97,₹ 16 995.00,Men,159,4.7,921826-020,[],0,9,Black/Anthracite/Picante Red,Dark Grey/Gym Red/White/Wolf Grey,White/Black/Oxygen Purple/Action Grape,Midnight Navy/Obsidian/Photon Dust/Track Red,Medium Olive/Sequoia/Black/Light Silver
Air Jordan 7 Retro,,Men,129,4.8,CU9307-160,,0,2,White/Black/Crimson,Black/Light Graphite/White/Chambray,,,
Air Jordan 7 Retro,,Men,129,4.8,CU9307-004,,0,2,White/Black/Crimson,Black/Light Graphite/White/Chambray,,,
Air Jordan 13 'Wheat',₹ 19 295.00,Men,230,4.8,414571-171,,0,2,White/Wheat,White/Wolf Grey/True Red,,,
Air Jordan 13 Retro,₹ 19 295.00,Unisex,230,4.8,414571-160,,0,2,White/Wheat,White/Wolf Grey/True Red,,,
Nike Pegasus Shield,₹ 11 995.00,Men,30,4.3,DO7625-002,,0,2,Black/Dark Smoke Grey/Volt/White,Deep Jungle/Geode Teal/Black/Safety Orange,,,
Nike Pegasus Shield,₹ 11 995.00,Men,30,4.3,DO7625-300,,0,2,Black/Dark Smoke Grey/Volt/White,Deep Jungle/Geode Teal/Black/Safety Orange,,,
Nike Mercurial Vapor 15 Club,₹ 4 995.00,Unisex,23,4.8,DJ5963-146,[],0,3,White/Pink Blast/Baltic Blue,Black/Hyper Royal/Chrome,Bright Crimson/Black/White,,
Nike Mercurial Vapor 15 Club,₹ 4 995.00,Unisex,23,4.8,DJ5963-040,[],0,3,White/Pink Blast/Baltic Blue,Black/Hyper Royal/Chrome,Bright Crimson/Black/White,,
Nike Mercurial Vapor 15 Club,₹ 4 995.00,Unisex,23,4.8,DJ5963-600,[],0,3,White/Pink Blast/Baltic Blue,Black/Hyper Royal/Chrome,Bright Crimson/Black/White,,
Sabrina 1 'Family Bonds' EP,₹ 10 795.00,Unisex,0,0.0,FQ3389-001,,0,6,Black/Emerald Rise/White/Photo Blue,Photon Dust/Oxygen Purple/Light Smoke Grey/Anthracite,Light Bone/Ashen Slate/Coconut Milk/Laser Orange,Oxygen Purple/Lemon Chiffon/Ice Peach/Black,White/Football Grey/Black
Sabrina 1 'Ionic' EP,₹ 10 795.00,Unisex,0,0.0,FQ3389-010,,0,6,Black/Emerald Rise/White/Photo Blue,Photon Dust/Oxygen Purple/Light Smoke Grey/Anthracite,Light Bone/Ashen Slate/Coconut Milk/Laser Orange,Oxygen Purple/Lemon Chiffon/Ice Peach/Black,White/Football Grey/Black
Sabrina 1 'Grounded' EP,₹ 10 795.00,Unisex,0,0.0,FQ3389-002,,0,6,Black/Emerald Rise/White/Photo Blue,Photon Dust/Oxygen Purple/Light Smoke Grey/Anthracite,Light Bone/Ashen Slate/Coconut Milk/Laser Orange,Oxygen Purple/Lemon Chiffon/Ice Peach/Black,White/Football Grey/Black
Sabrina 1 'Spark' EP,₹ 10 795.00,Unisex,0,0.0,FQ3389-501,,0,6,Black/Emerald Rise/White/Photo Blue,Photon Dust/Oxygen Purple/Light Smoke Grey/Anthracite,Light Bone/Ashen Slate/Coconut Milk/Laser Orange,Oxygen Purple/Lemon Chiffon/Ice Peach/Black,White/Football Grey/Black
Sabrina 1 'Magnetic' EP,₹ 10 795.00,Unisex,0,0.0,FQ3389-103,,0,6,Black/Emerald Rise/White/Photo Blue,Photon Dust/Oxygen Purple/Light Smoke Grey/Anthracite,Light Bone/Ashen Slate/Coconut Milk/Laser Orange,Oxygen Purple/Lemon Chiffon/Ice Peach/Black,White/Football Grey/Black
Sabrina 1 'West Coast Roots' EP,₹ 10 795.00,Unisex,0,0.0,FQ3389-600,,0,6,Black/Emerald Rise/White/Photo Blue,Photon Dust/Oxygen Purple/Light Smoke Grey/Anthracite,Light Bone/Ashen Slate/Coconut Milk/Laser Orange,Oxygen Purple/Lemon Chiffon/Ice Peach/Black,White/Football Grey/Black
Nike Zoom Superfly Elite 2,₹ 13 995.00,Unisex,28,4.9,CD4382-400,,0,1,,,,,
Nike Vapor 15 Elite Mercurial Dream Speed,₹ 22 995.00,Unisex,0,0.0,FD1165-600,,0,1,,,,,
Nike Air Max 2017,,Men,162,3.7,849559-405,,0,3,Binary Blue/Obsidian/Black,Light Bone/Matte Silver/Off-White,Black/Black/Black,,
Nike Air Max 2017,,Men,162,3.7,849559-005,,0,3,Binary Blue/Obsidian/Black,Light Bone/Matte Silver/Off-White,Black/Black/Black,,
Nike Air Max 2017,,Men,162,3.7,849559-004,,0,3,Binary Blue/Obsidian/Black,Light Bone/Matte Silver/Off-White,Black/Black/Black,,
Nike SB React Leo,₹ 8 595.00,Unisex,13,4.5,DX4361-002,[],0,3,Black/Orange/Electric Orange/Black,Black/Black/Gum Light Brown/White,White/Black,,
Nike SB React Leo,₹ 8 595.00,Unisex,13,4.5,DX4361-001,[],0,3,Black/Orange/Electric Orange/Black,Black/Black/Gum Light Brown/White,White/Black,,
Nike SB React Leo,₹ 8 595.00,Unisex,13,4.5,DX4361-100,[],0,3,Black/Orange/Electric Orange/Black,Black/Black/Gum Light Brown/White,White/Black,,
Nike Air Max 270,₹ 13 995.00,Men,778,4.5,AH8050-100,[],0,6,White/White/Black,Black/Total Orange/Black,Black/Black/Black,Thunder Grey/Desert Sand/Total Orange/Black,Black/Hot Punch/White/Light Bone
Nike Air Max 270,₹ 13 995.00,Men,778,4.5,AH8050-008,[],0,6,White/White/Black,Black/Total Orange/Black,Black/Black/Black,Thunder Grey/Desert Sand/Total Orange/Black,Black/Hot Punch/White/Light Bone
Nike Air Max 270,,Men,778,4.5,AH8050-005,[],0,6,White/White/Black,Black/Total Orange/Black,Black/Black/Black,Thunder Grey/Desert Sand/Total Orange/Black,Black/Hot Punch/White/Light Bone
Nike Air Max 270,₹ 13 995.00,Men,778,4.5,AH8050-024,[],0,6,White/White/Black,Black/Total Orange/Black,Black/Black/Black,Thunder Grey/Desert Sand/Total Orange/Black,Black/Hot Punch/White/Light Bone
Nike Air Max 270,,Men,778,4.5,AH8050-003,[],0,6,White/White/Black,Black/Total Orange/Black,Black/Black/Black,Thunder Grey/Desert Sand/Total Orange/Black,Black/Hot Punch/White/Light Bone
Nike Air Max 270,,Men,778,4.5,AH8050-002,[],0,6,White/White/Black,Black/Total Orange/Black,Black/Black/Black,Thunder Grey/Desert Sand/Total Orange/Black,Black/Hot Punch/White/Light Bone
Nike Zoom Mercurial Vapor 15 Academy KM MG,₹ 8 495.00,Unisex,2,5.0,DV0707-400,[],0,1,,,,,
Nike Tiempo Legend 10 Elite,₹ 21 995.00,Unisex,0,0.0,DZ3183-100,,0,1,,,,,
Nike Mercurial Vapor 15 Academy,₹ 7 995.00,Unisex,2,4.0,DJ5633-300,[],0,2,Hyper Turquoise/Black/White/Fuchsia Dream,Bright Crimson/Black/White,,,
Nike Mercurial Vapor 15 Academy,₹ 7 995.00,Unisex,2,4.0,DJ5633-600,[],0,2,Hyper Turquoise/Black/White/Fuchsia Dream,Bright Crimson/Black/White,,,
Nike Air Alpha Force 88,₹ 11 895.00,Men,0,0.0,FN6594-002,,0,1,,,,,
Nike In-Season TR 13,₹ 6 295.00,Men,3,4.0,DZ9360-007,,0,4,Pure Platinum/White/University Red/Black,Black/Clear Jade/White,Smoke Grey/Light Smoke Grey/Dark Smoke Grey/White,Black/Anthracite/White,
Nike In-Season TR 13,₹ 6 295.00,Men,3,4.0,DZ9360-008,,0,4,Pure Platinum/White/University Red/Black,Black/Clear Jade/White,Smoke Grey/Light Smoke Grey/Dark Smoke Grey/White,Black/Anthracite/White,
Nike In-Season TR 13,₹ 6 295.00,Men,3,4.0,DZ9360-003,,0,4,Pure Platinum/White/University Red/Black,Black/Clear Jade/White,Smoke Grey/Light Smoke Grey/Dark Smoke Grey/White,Black/Anthracite/White,
Nike In-Season TR 13,₹ 6 295.00,Men,3,4.0,DZ9360-001,,0,4,Pure Platinum/White/University Red/Black,Black/Clear Jade/White,Smoke Grey/Light Smoke Grey/Dark Smoke Grey/White,Black/Anthracite/White,
Nike Mercurial Superfly 9 Club,₹ 5 995.00,Unisex,1,4.0,DJ5965-600,,0,2,Bright Crimson/Black/White,Black/Hyper Royal/Chrome,,,
Nike Mercurial Superfly 9 Club,₹ 5 995.00,Unisex,1,4.0,DJ5965-040,,0,2,Bright Crimson/Black/White,Black/Hyper Royal/Chrome,,,
Nike Air Max 97,₹ 16 995.00,Men,159,4.7,921826-018,[],0,9,Black/Anthracite/Picante Red,Dark Grey/Gym Red/White/Wolf Grey,White/Black/Oxygen Purple/Action Grape,Midnight Navy/Obsidian/Photon Dust/Track Red,Medium Olive/Sequoia/Black/Light Silver
Nike Air Max 97,₹ 16 995.00,Men,159,4.7,921826-007,[],0,9,Black/Anthracite/Picante Red,Dark Grey/Gym Red/White/Wolf Grey,White/Black/Oxygen Purple/Action Grape,Midnight Navy/Obsidian/Photon Dust/Track Red,Medium Olive/Sequoia/Black/Light Silver
Nike Air Max 97,,Men,159,4.7,921826-109,[],0,9,Black/Anthracite/Picante Red,Dark Grey/Gym Red/White/Wolf Grey,White/Black/Oxygen Purple/Action Grape,Midnight Navy/Obsidian/Photon Dust/Track Red,Medium Olive/Sequoia/Black/Light Silver
Nike Air Max 97,,Men,159,4.7,921826-405,[],0,9,Black/Anthracite/Picante Red,Dark Grey/Gym Red/White/Wolf Grey,White/Black/Oxygen Purple/Action Grape,Midnight Navy/Obsidian/Photon Dust/Track Red,Medium Olive/Sequoia/Black/Light Silver
Nike Air Max 97,,Men,159,4.7,921826-202,[],0,9,Black/Anthracite/Picante Red,Dark Grey/Gym Red/White/Wolf Grey,White/Black/Oxygen Purple/Action Grape,Midnight Navy/Obsidian/Photon Dust/Track Red,Medium Olive/Sequoia/Black/Light Silver
Nike Air Max 97,₹ 16 995.00,Men,159,4.7,921826-101,[],0,9,Black/Anthracite/Picante Red,Dark Grey/Gym Red/White/Wolf Grey,White/Black/Oxygen Purple/Action Grape,Midnight Navy/Obsidian/Photon Dust/Track Red,Medium Olive/Sequoia/Black/Light Silver
Nike Air Max 97,,Men,159,4.7,921826-001,[],0,9,Black/Anthracite/Picante Red,Dark Grey/Gym Red/White/Wolf Grey,White/Black/Oxygen Purple/Action Grape,Midnight Navy/Obsidian/Photon Dust/Track Red,Medium Olive/Sequoia/Black/Light Silver
Nike Air Max 97,₹ 16 995.00,Men,159,4.7,921826-015,[],0,9,Black/Anthracite/Picante Red,Dark Grey/Gym Red/White/Wolf Grey,White/Black/Oxygen Purple/Action Grape,Midnight Navy/Obsidian/Photon Dust/Track Red,Medium Olive/Sequoia/Black/Light Silver
Nike Air Max 97,₹ 16 995.00,Men,159,4.7,921826-020,[],0,9,Black/Anthracite/Picante Red,Dark Grey/Gym Red/White/Wolf Grey,White/Black/Oxygen Purple/Action Grape,Midnight Navy/Obsidian/Photon Dust/Track Red,Medium Olive/Sequoia/Black/Light Silver
Air Jordan 7 Retro,,Men,129,4.8,CU9307-160,,0,2,White/Black/Crimson,Black/Light Graphite/White/Chambray,,,
Air Jordan 7 Retro,,Men,129,4.8,CU9307-004,,0,2,White/Black/Crimson,Black/Light Graphite/White/Chambray,,,
Air Jordan 13 'Wheat',₹ 19 295.00,Men,230,4.8,414571-171,,0,2,White/Wheat,White/Wolf Grey/True Red,,,
Air Jordan 13 Retro,₹ 19 295.00,Unisex,230,4.8,414571-160,,0,2,White/Wheat,White/Wolf Grey/True Red,,,
Nike Pegasus Shield,₹ 11 995.00,Men,30,4.3,DO7625-002,,0,2,Black/Dark Smoke Grey/Volt/White,Deep Jungle/Geode Teal/Black/Safety Orange,,,
Nike Pegasus Shield,₹ 11 995.00,Men,30,4.3,DO7625-300,,0,2,Black/Dark Smoke Grey/Volt/White,Deep Jungle/Geode Teal/Black/Safety Orange,,,
Nike Mercurial Vapor 15 Club,₹ 4 995.00,Unisex,23,4.8,DJ5963-146,[],0,3,White/Pink Blast/Baltic Blue,Black/Hyper Royal/Chrome,Bright Crimson/Black/White,,
Nike Mercurial Vapor 15 Club,₹ 4 995.00,Unisex,23,4.8,DJ5963-040,[],0,3,White/Pink Blast/Baltic Blue,Black/Hyper Royal/Chrome,Bright Crimson/Black/White,,
Nike Mercurial Vapor 15 Club,₹ 4 995.00,Unisex,23,4.8,DJ5963-600,[],0,3,White/Pink Blast/Baltic Blue,Black/Hyper Royal/Chrome,Bright Crimson/Black/White,,
Sabrina 1 'Family Bonds' EP,₹ 10 795.00,Unisex,0,0.0,FQ3389-001,,0,6,Black/Emerald Rise/White/Photo Blue,Photon Dust/Oxygen Purple/Light Smoke Grey/Anthracite,Light Bone/Ashen Slate/Coconut Milk/Laser Orange,Oxygen Purple/Lemon Chiffon/Ice Peach/Black,White/Football Grey/Black
Sabrina 1 'Ionic' EP,₹ 10 795.00,Unisex,0,0.0,FQ3389-010,,0,6,Black/Emerald Rise/White/Photo Blue,Photon Dust/Oxygen Purple/Light Smoke Grey/Anthracite,Light Bone/Ashen Slate/Coconut Milk/Laser Orange,Oxygen Purple/Lemon Chiffon/Ice Peach/Black,White/Football Grey/Black
Sabrina 1 'Grounded' EP,₹ 10 795.00,Unisex,0,0.0,FQ3389-002,,0,6,Black/Emerald Rise/White/Photo Blue,Photon Dust/Oxygen Purple/Light Smoke Grey/Anthracite,Light Bone/Ashen Slate/Coconut Milk/Laser Orange,Oxygen Purple/Lemon Chiffon/Ice Peach/Black,White/Football Grey/Black
Sabrina 1 'Spark' EP,₹ 10 795.00,Unisex,0,0.0,FQ3389-501,,0,6,Black/Emerald Rise/White/Photo Blue,Photon Dust/Oxygen Purple/Light Smoke Grey/Anthracite,Light Bone/Ashen Slate/Coconut Milk/Laser Orange,Oxygen Purple/Lemon Chiffon/Ice Peach/Black,White/Football Grey/Black
Sabrina 1 'Magnetic' EP,₹ 10 795.00,Unisex,0,0.0,FQ3389-103,,0,6,Black/Emerald Rise/White/Photo Blue,Photon Dust/Oxygen Purple/Light Smoke Grey/Anthracite,Light Bone/Ashen Slate/Coconut Milk/Laser Orange,Oxygen Purple/Lemon Chiffon/Ice Peach/Black,White/Football Grey/Black
Sabrina 1 'West Coast Roots' EP,₹ 10 795.00,Unisex,0,0.0,FQ3389-600,,0,6,Black/Emerald Rise/White/Photo Blue,Photon Dust/Oxygen Purple/Light Smoke Grey/Anthracite,Light Bone/Ashen Slate/Coconut Milk/Laser Orange,Oxygen Purple/Lemon Chiffon/Ice Peach/Black,White/Football Grey/Black
Nike Air Max SYSTM,₹ 8 595.00,Men,14,4.1,DM9537-103,,0,5,White/Summit White/Black,White/Pure Platinum/White,White/Black/Stadium Green,White/University Red/Photon Dust/White,Black/Wolf Grey/White
Nike Air Max SYSTM,,Men,14,4.1,DM9537-101,,0,5,White/Summit White/Black,White/Pure Platinum/White,White/Black/Stadium Green,White/University Red/Photon Dust/White,Black/Wolf Grey/White
Nike Air Max SYSTM,₹ 8 595.00,Men,14,4.1,DM9537-105,,0,5,White/Summit White/Black,White/Pure Platinum/White,White/Black/Stadium Green,White/University Red/Photon Dust/White,Black/Wolf Grey/White
Nike Air Max SYSTM,,Men,14,4.1,DM9537-104,,0,5,White/Summit White/Black,White/Pure Platinum/White,White/Black/Stadium Green,White/University Red/Photon Dust/White,Black/Wolf Grey/White
Nike Air Max SYSTM,₹ 8 595.00,Men,14,4.1,DM9537-001,,0,5,White/Summit White/Black,White/Pure Platinum/White,White/Black/Stadium Green,White/University Red/Photon Dust/White,Black/Wolf Grey/White
NikeCourt Legacy,₹ 5 695.00,Men,31,4.3,DH3162-001,[],0,3,Black/White,White/Desert Ochre/Black,White/Black/White,,
NikeCourt Legacy,₹ 5 695.00,Men,31,4.3,DH3162-100,[],0,3,Black/White,White/Desert Ochre/Black,White/Black/White,,
NikeCourt Legacy,₹ 5 695.00,Men,31,4.3,DH3162-101,[],0,3,Black/White,White/Desert Ochre/Black,White/Black/White,,
Nike Go FlyEase,₹ 11 895.00,Unisex,25,4.4,DR5540-002,,0,5,Black/White,Photon Dust/Summit White/Mineral/Geode Teal,White/Sail/Phantom/Black,Sea Glass/Guava Ice/Luminous Green/Light Silver,White/Black
Nike Go FlyEase,,Unisex,25,4.4,DR5540-013,,0,5,Black/White,Photon Dust/Summit White/Mineral/Geode Teal,White/Sail/Phantom/Black,Sea Glass/Guava Ice/Luminous Green/Light Silver,White/Black
Nike Go FlyEase,,Unisex,25,4.4,DR5540-104,,0,5,Black/White,Photon Dust/Summit White/Mineral/Geode Teal,White/Sail/Phantom/Black,Sea Glass/Guava Ice/Luminous Green/Light Silver,White/Black
Nike Go FlyEase,₹ 11 895.00,Unisex,25,4.4,DR5540-005,,0,5,Black/White,Photon Dust/Summit White/Mineral/Geode Teal,White/Sail/Phantom/Black,Sea Glass/Guava Ice/Luminous Green/Light Silver,White/Black
Nike Go FlyEase,₹ 11 895.00,Unisex,25,4.4,DR5540-102,,0,5,Black/White,Photon Dust/Summit White/Mineral/Geode Teal,White/Sail/Phantom/Black,Sea Glass/Guava Ice/Luminous Green/Light Silver,White/Black
Nike Juniper Trail 2 GORE-TEX,₹ 10 295.00,Men,23,4.5,FB2067-001,,0,2,Black/Anthracite/Cool Grey,Sea Glass/Blue Tint/Total Orange/Purple Ink,,,
Nike Juniper Trail 2 GORE-TEX,₹ 10 295.00,Men,23,4.5,FB2067-002,,0,2,Black/Anthracite/Cool Grey,Sea Glass/Blue Tint/Total Orange/Purple Ink,,,
Nike Air Max Alpha Trainer 5,₹ 7 495.00,Men,123,4.5,DM0829-301,,0,7,Mica Green/Black/Clear Jade/White,Pure Platinum/Black/Green Abyss/Volt,Football Grey/Pure Platinum/White/University Red,Iron Grey/Black/Gum Medium Brown/Phantom,White/Bright Crimson/Obsidian
Nike Air Max Alpha Trainer 5,,Men,123,4.5,DM0829-005,,0,7,Mica Green/Black/Clear Jade/White,Pure Platinum/Black/Green Abyss/Volt,Football Grey/Pure Platinum/White/University Red,Iron Grey/Black/Gum Medium Brown/Phantom,White/Bright Crimson/Obsidian
Nike Air Max Alpha Trainer 5,₹ 7 495.00,Men,123,4.5,DM0829-012,,0,7,Mica Green/Black/Clear Jade/White,Pure Platinum/Black/Green Abyss/Volt,Football Grey/Pure Platinum/White/University Red,Iron Grey/Black/Gum Medium Brown/Phantom,White/Bright Crimson/Obsidian
Nike Air Max Alpha Trainer 5,,Men,123,4.5,DM0829-008,,0,7,Mica Green/Black/Clear Jade/White,Pure Platinum/Black/Green Abyss/Volt,Football Grey/Pure Platinum/White/University Red,Iron Grey/Black/Gum Medium Brown/Phantom,White/Bright Crimson/Obsidian
Nike Air Max Alpha Trainer 5,,Men,123,4.5,DM0829-102,,0,7,Mica Green/Black/Clear Jade/White,Pure Platinum/Black/Green Abyss/Volt,Football Grey/Pure Platinum/White/University Red,Iron Grey/Black/Gum Medium Brown/Phantom,White/Bright Crimson/Obsidian
Nike Air Max Alpha Trainer 5,₹ 7 495.00,Men,123,4.5,DM0829-010,,0,7,Mica Green/Black/Clear Jade/White,Pure Platinum/Black/Green Abyss/Volt,Football Grey/Pure Platinum/White/University Red,Iron Grey/Black/Gum Medium Brown/Phantom,White/Bright Crimson/Obsidian
Nike Air Max Alpha Trainer 5,₹ 7 495.00,Men,123,4.5,DM0829-001,,0,7,Mica Green/Black/Clear Jade/White,Pure Platinum/Black/Green Abyss/Volt,Football Grey/Pure Platinum/White/University Red,Iron Grey/Black/Gum Medium Brown/Phantom,White/Bright Crimson/Obsidian
Nike Hyperdunk X Low EP,₹ 10 795.00,Men,0,0.0,AR0465-100,,0,1,,,,,
Nike Air Force 1 '07,₹ 11 895.00,Men,0,0.0,FD3365-339,,0,1,,,,,
Nike V2K Run,₹ 10 795.00,Women,10,4.9,FD0736-101,,0,1,,,,,
Nike Vomero 16,,Men,216,4.5,DA7245-011,,0,2,Photon Dust/Light Crimson/White/Black,Valerian Blue/Bright Spruce/Cerulean/Barely Green,,,
Nike Vomero 16,,Men,216,4.5,DA7245-401,,0,2,Photon Dust/Light Crimson/White/Black,Valerian Blue/Bright Spruce/Cerulean/Barely Green,,,
Nike Pegasus 40,₹ 11 895.00,Men,144,4.6,DV7480-600,,0,2,University Red/Midnight Navy/Blue Joy/Sea Glass,Black/Iron Grey/White,,,
Nike Pegasus 40,₹ 11 895.00,Men,144,4.6,DV7480-001,,0,2,University Red/Midnight Navy/Blue Joy/Sea Glass,Black/Iron Grey/White,,,
NikeCourt Zoom Vapor Cage 4 Rafa,,Men,22,4.0,DD1579-001,,0,3,Black/Metallic Silver,White/Action Green/Light Lemon Twist/Black,Deep Jungle/Deep Jungle/Lime Ice,,
NikeCourt Zoom Vapor Cage 4 Rafa,₹ 13 495.00,Men,22,4.0,DD1579-105,,0,3,Black/Metallic Silver,White/Action Green/Light Lemon Twist/Black,Deep Jungle/Deep Jungle/Lime Ice,,
NikeCourt Zoom Vapor Cage 4 Rafa,₹ 13 495.00,Men,22,4.0,DD1579-301,,0,3,Black/Metallic Silver,White/Action Green/Light Lemon Twist/Black,Deep Jungle/Deep Jungle/Lime Ice,,
Air Jordan XXXVIII 'FIBA' PF,₹ 18 395.00,Unisex,0,0.0,FN7482-100,,0,1,,,,,
KD Trey 5 X EP,,Unisex,2,5.0,DJ7554-600,,0,5,University Red/Midnight Navy/Light Orewood Brown/Metallic Gold,White/Black/Wolf Grey/White,Clear Jade/Sail/Vivid Sulphur/Geode Teal,University Red/Ember Glow/Bordeaux/Coconut Milk,Black/Volt/White
KD Trey 5 X EP,,Unisex,2,5.0,DJ7554-102,,0,5,University Red/Midnight Navy/Light Orewood Brown/Metallic Gold,White/Black/Wolf Grey/White,Clear Jade/Sail/Vivid Sulphur/Geode Teal,University Red/Ember Glow/Bordeaux/Coconut Milk,Black/Volt/White
KD Trey 5 X EP,,Unisex,2,5.0,DJ7554-300,,0,5,University Red/Midnight Navy/Light Orewood Brown/Metallic Gold,White/Black/Wolf Grey/White,Clear Jade/Sail/Vivid Sulphur/Geode Teal,University Red/Ember Glow/Bordeaux/Coconut Milk,Black/Volt/White
KD Trey 5 X EP,₹ 8 495.00,Unisex,2,5.0,DJ7554-601,,0,5,University Red/Midnight Navy/Light Orewood Brown/Metallic Gold,White/Black/Wolf Grey/White,Clear Jade/Sail/Vivid Sulphur/Geode Teal,University Red/Ember Glow/Bordeaux/Coconut Milk,Black/Volt/White
KD Trey 5 X EP,₹ 8 495.00,Unisex,2,5.0,DJ7554-007,,0,5,University Red/Midnight Navy/Light Orewood Brown/Metallic Gold,White/Black/Wolf Grey/White,Clear Jade/Sail/Vivid Sulphur/Geode Teal,University Red/Ember Glow/Bordeaux/Coconut Milk,Black/Volt/White
Nike Ebernon Mid,,Men,3,4.7,AQ1773-001,,0,1,,,,,
Nike ACG Moc Premium,₹ 8 695.00,Men,0,0.0,FV4569-001,[],0,2,Black/Black/Black/Black,Russet/Russet/Black/Dark Team Red,,,
Nike ACG Moc Premium,₹ 8 695.00,Men,0,0.0,FV4569-200,[],0,2,Black/Black/Black/Black,Russet/Russet/Black/Dark Team Red,,,
Nike Air Max Solo,,Men,7,4.7,DX3666-003,,0,6,Phantom/Football Grey/Volt/White,White/Hemp/Noble Red/White,White/Pure Platinum/Black,Black/Mica Green/Deep Jungle/Black,Wolf Grey/Cool Grey/University Red/Black
Nike Air Max Solo,,Men,7,4.7,DX3666-101,,0,6,Phantom/Football Grey/Volt/White,White/Hemp/Noble Red/White,White/Pure Platinum/Black,Black/Mica Green/Deep Jungle/Black,Wolf Grey/Cool Grey/University Red/Black
Nike Air Max Solo,₹ 8 695.00,Men,7,4.7,DX3666-100,,0,6,Phantom/Football Grey/Volt/White,White/Hemp/Noble Red/White,White/Pure Platinum/Black,Black/Mica Green/Deep Jungle/Black,Wolf Grey/Cool Grey/University Red/Black
Nike Air Max Solo,₹ 8 695.00,Men,7,4.7,DX3666-005,,0,6,Phantom/Football Grey/Volt/White,White/Hemp/Noble Red/White,White/Pure Platinum/Black,Black/Mica Green/Deep Jungle/Black,Wolf Grey/Cool Grey/University Red/Black
Nike Air Max Solo,₹ 8 695.00,Men,7,4.7,DX3666-004,,0,6,Phantom/Football Grey/Volt/White,White/Hemp/Noble Red/White,White/Pure Platinum/Black,Black/Mica Green/Deep Jungle/Black,Wolf Grey/Cool Grey/University Red/Black
